course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
CORP3000,,,https://www.bcit.ca/courses/capstone-leading-operational-excellence-corp-3000/,,program_matrix_link,https://www.bcit.ca/programs/fire-service-industry-leadership-certificate-part-time-6285cert/,CORP 3000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECON1610,,,https://www.bcit.ca/courses/lumber-industry-economics-econ-1610/,,program_matrix_link,https://www.bcit.ca/programs/business-of-sawmilling-associate-certificate-part-time-5125acert/,ECON 1610,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECON5000,,,https://www.bcit.ca/courses/managerial-economics-econ-5000/,,program_matrix_link,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,ECON 5000,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9210,,,https://www.bcit.ca/courses/restoration-of-terrestrial-ecosystems-ecor-9210/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9210,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9220,,,https://www.bcit.ca/courses/restoration-of-lake-ecosystems-ecor-9220/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9220,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9240,,,https://www.bcit.ca/courses/indigenous-and-social-perspectives-on-ecological-restoration-2-ecor-9240/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9240,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9260,,,https://www.bcit.ca/courses/project-management-and-community-engagement-ecor-9260/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9260,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9270,,,https://www.bcit.ca/courses/thesis-proposal-ecor-9270/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9270,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9302,,,https://www.bcit.ca/courses/restoring-wildlife-ecological-concepts-and-practical-application-ecor-9302/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9302,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9304,,,https://www.bcit.ca/courses/restoration-of-stream-ecosystems-ecor-9304/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9304,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9310,,,https://www.bcit.ca/courses/advanced-applications-for-restoration-of-terrestrial-ecosystems-ecor-9310/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9310,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9500,,,https://www.bcit.ca/courses/directed-studies-ecor-9500/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9500,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
ECOR9550,,,https://www.bcit.ca/courses/application-of-planning-and-monitoring-for-ecological-restoration-ecor-9550/,,program_matrix_link,https://www.bcit.ca/programs/ecological-restoration-master-of-science-full-time-part-time-m410msc/,ECOR 9550,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7200,,,https://www.bcit.ca/courses/principles-of-sustainability-eeng-7200/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7211,,,https://www.bcit.ca/courses/chemistry-and-organic-chemistry-eeng-7211/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7211,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7400,,,https://www.bcit.ca/courses/climate-energy-and-the-environment-eeng-7400/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7400,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7405,,,https://www.bcit.ca/courses/applied-physics-for-environmental-engineering-eeng-7405/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7405,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7410,,,https://www.bcit.ca/courses/applied-climatology-and-hydrology-eeng-7410/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7410,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7415,,,https://www.bcit.ca/courses/soil-mechanics-and-contaminant-hydrogeology-eeng-7415/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7415,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7425,,,https://www.bcit.ca/courses/contaminated-site-investigation-and-remediation-processes-eeng-7425/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7425,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG7445,,,https://www.bcit.ca/courses/environmental-sampling-and-testing-methods-i-eeng-7445/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 7445,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG8288,,,https://www.bcit.ca/courses/organizational-life-cycle-assessment-eeng-8288/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 8288,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG8400,,,https://www.bcit.ca/courses/legal-matters-and-sustainability-management-systems-eeng-8400/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 8400,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG8405,,,https://www.bcit.ca/courses/environmental-risk-assessment-and-management-eeng-8405/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 8405,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG8410,,,https://www.bcit.ca/courses/integrated-solid-and-hazardous-waste-management-eeng-8410/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 8410,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
EENG8415,,,https://www.bcit.ca/courses/industrial-air-pollution-prevention-and-control-eeng-8415/,,program_matrix_link,https://www.bcit.ca/programs/environmental-engineering-bachelor-of-technology-full-time-part-time-8120btech/,EENG 8415,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
